age,mass,luminosity,temperature,gravity,radius,metallicity,cloud
0.6,0.012,-5.246,803,4.336,0.1231,0,f2
0.6,0.013,-5.451,731,4.412,0.1174,0,f2
0.6,0.014,-5.467,729,4.458,0.1156,0,f2
0.6,0.015,-5.431,747,4.493,0.1148,0,f2
0.6,0.016,-5.391,767,4.526,0.1142,0,f2
0.6,0.017,-5.341,791,4.557,0.1137,0,f2
0.6,0.018,-5.287,817,4.585,0.1132,0,f2
0.6,0.019,-5.241,841,4.612,0.1127,0,f2
0.6,0.02,-5.2,863,4.638,0.1122,0,f2
0.6,0.022,-5.129,903,4.687,0.1114,0,f2
0.6,0.024,-5.058,944,4.731,0.1105,0,f2
0.6,0.026,-4.976,994,4.773,0.1096,0,f2
0.6,0.028,-4.891,1047,4.811,0.1089,0,f2
0.6,0.03,-4.822,1094,4.847,0.1081,0,f2
0.6,0.033,-4.715,1169,4.897,0.107,0,f2
0.6,0.035,-4.643,1222,4.927,0.1064,0,f2
0.6,0.038,-4.55,1293,4.969,0.1057,0,f2
0.6,0.04,-4.495,1337,4.995,0.1053,0,f2
0.6,0.043,-4.394,1421,5.031,0.1047,0,f2
0.6,0.045,-4.332,1475,5.054,0.1044,0,f2
0.6,0.048,-4.258,1543,5.085,0.104,0,f2
0.6,0.05,-4.216,1582,5.105,0.1037,0,f2
0.6,0.053,-4.154,1644,5.134,0.1033,0,f2
0.6,0.055,-4.112,1685,5.152,0.1031,0,f2
0.6,0.058,-4.021,1778,5.176,0.1029,0,f2
0.6,0.06,-3.979,1821,5.191,0.1029,0,f2
0.6,0.063,-3.913,1891,5.212,0.1029,0,f2
0.6,0.064,-3.855,1955,5.218,0.103,0,f2
0.6,0.065,-3.866,1941,5.224,0.1031,0,f2
0.6,0.066,-3.801,2014,5.23,0.1032,0,f2
0.6,0.067,-3.778,2039,5.234,0.1035,0,f2
0.6,0.068,-3.757,2062,5.239,0.1036,0,f2
0.6,0.069,-3.73,2091,5.243,0.1039,0,f2
0.6,0.07,-3.698,2128,5.248,0.1041,0,f2
0.6,0.071,-3.671,2159,5.251,0.1044,0,f2
0.6,0.072,-3.646,2186,5.255,0.1047,0,f2
0.6,0.073,-3.623,2212,5.258,0.105,0,f2
0.6,0.074,-3.599,2239,5.261,0.1054,0,f2
0.6,0.075,-3.576,2265,5.264,0.1058,0,f2
0.6,0.077,-3.526,2319,5.266,0.1069,0,f2
0.6,0.08,-3.462,2390,5.271,0.1083,0,f2
0.6,0.085,-3.347,2515,5.272,0.1116,0,f2
0.8,0.003,-7.084,288,3.789,0.1156,0,f2
0.8,0.004,-6.84,330,3.908,0.1164,0,f2
0.8,0.005,-6.649,368,4.004,0.1165,0,f2
0.8,0.006,-6.495,402,4.084,0.1164,0,f2
0.8,0.007,-6.357,436,4.153,0.1161,0,f2
0.8,0.008,-6.231,470,4.215,0.1156,0,f2
0.8,0.009,-6.11,505,4.27,0.1151,0,f2
0.8,0.01,-5.961,550,4.316,0.115,0,f2
0.8,0.011,-5.521,696,4.326,0.1192,0,f2
0.8,0.012,-5.425,735,4.363,0.1194,0,f2
0.8,0.013,-5.609,675,4.433,0.1146,0,f2
0.8,0.014,-5.605,681,4.476,0.1132,0,f2
0.8,0.015,-5.557,702,4.511,0.1126,0,f2
0.8,0.016,-5.511,722,4.543,0.112,0,f2
0.8,0.017,-5.463,744,4.573,0.1115,0,f2
0.8,0.018,-5.41,769,4.601,0.1111,0,f2
0.8,0.019,-5.365,791,4.629,0.1105,0,f2
0.8,0.02,-5.314,816,4.655,0.1102,0,f2
0.8,0.022,-5.236,857,4.702,0.1093,0,f2
0.8,0.024,-5.174,891,4.747,0.1085,0,f2
0.8,0.026,-5.112,927,4.788,0.1077,0,f2
0.8,0.028,-5.04,970,4.827,0.1069,0,f2
0.8,0.03,-4.976,1011,4.864,0.106,0,f2
0.8,0.033,-4.877,1076,4.915,0.1049,0,f2
0.8,0.035,-4.805,1124,4.946,0.1042,0,f2
0.8,0.038,-4.7,1199,4.988,0.1034,0,f2
0.8,0.04,-4.647,1240,5.016,0.1028,0,f2
0.8,0.043,-4.575,1297,5.053,0.1021,0,f2
0.8,0.045,-4.523,1339,5.077,0.1016,0,f2
0.8,0.048,-4.425,1421,5.11,0.1011,0,f2
0.8,0.05,-4.372,1468,5.13,0.1007,0,f2
0.8,0.053,-4.3,1532,5.158,0.1004,0,f2
0.8,0.055,-4.256,1573,5.176,0.1002,0,f2
0.8,0.058,-4.192,1635,5.203,0.0998,0,f2
0.8,0.06,-4.145,1682,5.219,0.0996,0,f2
0.8,0.063,-4.044,1782,5.24,0.0996,0,f2
0.8,0.064,-4.023,1804,5.247,0.0997,0,f2
0.8,0.065,-3.992,1834,5.251,0.0999,0,f2
0.8,0.066,-3.958,1870,5.257,0.1,0,f2
0.8,0.067,-3.964,1863,5.264,0.0999,0,f2
0.8,0.068,-3.945,1883,5.27,0.1,0,f2
0.8,0.069,-3.903,1927,5.275,0.1002,0,f2
0.8,0.07,-3.836,2002,5.279,0.1004,0,f2
0.8,0.071,-3.805,2034,5.283,0.1007,0,f2
0.8,0.072,-3.777,2064,5.286,0.101,0,f2
0.8,0.073,-3.748,2095,5.289,0.1013,0,f2
0.8,0.074,-3.711,2134,5.29,0.102,0,f2
0.8,0.075,-3.681,2166,5.292,0.1024,0,f2
0.8,0.077,-3.617,2236,5.294,0.1035,0,f2
0.8,0.08,-3.532,2327,5.295,0.1054,0,f2
0.8,0.085,-3.398,2470,5.29,0.1092,0,f2
1,0.003,-7.203,270,3.797,0.1146,0,f2
1,0.004,-6.958,310,3.916,0.1153,0,f2
1,0.005,-6.769,345,4.012,0.1154,0,f2
1,0.006,-6.613,378,4.092,0.1153,0,f2
1,0.007,-6.475,410,4.162,0.115,0,f2
1,0.008,-6.35,441,4.224,0.1144,0,f2
1,0.009,-6.23,474,4.279,0.1139,0,f2
1,0.01,-6.085,515,4.326,0.1137,0,f2
1,0.011,-5.666,647,4.343,0.117,0,f2
1,0.012,-5.58,681,4.384,0.1166,0,f2
1,0.013,-5.755,626,4.448,0.1127,0,f2
1,0.014,-5.731,638,4.489,0.1115,0,f2
1,0.015,-5.672,662,4.524,0.1109,0,f2
1,0.016,-5.615,685,4.556,0.1104,0,f2
1,0.017,-5.564,707,4.586,0.1099,0,f2
1,0.018,-5.515,729,4.615,0.1094,0,f2
1,0.019,-5.465,752,4.642,0.1089,0,f2
1,0.02,-5.414,776,4.668,0.1085,0,f2
1,0.022,-5.324,821,4.716,0.1077,0,f2
1,0.024,-5.26,855,4.76,0.1069,0,f2
1,0.026,-5.207,884,4.801,0.1061,0,f2
1,0.028,-5.154,915,4.84,0.1053,0,f2
1,0.03,-5.095,950,4.877,0.1045,0,f2
1,0.033,-5.004,1007,4.928,0.1033,0,f2
1,0.035,-4.941,1048,4.959,0.1026,0,f2
1,0.038,-4.836,1119,5.003,0.1016,0,f2
1,0.04,-4.767,1167,5.03,0.1011,0,f2
1,0.043,-4.683,1230,5.068,0.1003,0,f2
1,0.045,-4.641,1262,5.092,0.0999,0,f2
1,0.048,-4.582,1311,5.126,0.0992,0,f2
1,0.05,-4.519,1362,5.147,0.0988,0,f2
1,0.053,-4.422,1444,5.177,0.0983,0,f2
1,0.055,-4.378,1482,5.195,0.098,0,f2
1,0.058,-4.311,1543,5.221,0.0977,0,f2
1,0.06,-4.258,1593,5.237,0.0975,0,f2
1,0.063,-4.179,1667,5.259,0.0975,0,f2
1,0.064,-4.15,1696,5.266,0.0975,0,f2
1,0.065,-4.107,1737,5.272,0.0975,0,f2
1,0.066,-4.07,1774,5.278,0.0976,0,f2
1,0.067,-4.04,1803,5.283,0.0978,0,f2
1,0.068,-4.018,1825,5.288,0.098,0,f2
1,0.069,-3.994,1847,5.292,0.0982,0,f2
1,0.07,-3.973,1868,5.296,0.0984,0,f2
1,0.071,-3.95,1892,5.301,0.0986,0,f2
1,0.072,-3.894,1951,5.305,0.0988,0,f2
1,0.073,-3.827,2024,5.308,0.0992,0,f2
1,0.074,-3.793,2059,5.31,0.0997,0,f2
1,0.075,-3.761,2092,5.311,0.1002,0,f2
1,0.077,-3.686,2172,5.313,0.1013,0,f2
1,0.08,-3.58,2283,5.31,0.1036,0,f2
1,0.085,-3.422,2448,5.299,0.1081,0,f2
1.5,0.004,-7.165,277,3.929,0.1136,0,f2
1.5,0.005,-6.976,308,4.025,0.1137,0,f2
1.5,0.006,-6.818,338,4.105,0.1135,0,f2
1.5,0.007,-6.68,367,4.176,0.1131,0,f2
1.5,0.008,-6.555,395,4.238,0.1125,0,f2
1.5,0.009,-6.437,424,4.294,0.1119,0,f2
1.5,0.01,-6.304,459,4.343,0.1115,0,f2
1.5,0.011,-5.968,552,4.371,0.1133,0,f2
1.5,0.012,-5.909,574,4.415,0.1124,0,f2
1.5,0.013,-6.001,550,4.47,0.1099,0,f2
1.5,0.014,-5.958,566,4.509,0.1089,0,f2
1.5,0.015,-5.892,590,4.544,0.1083,0,f2
1.5,0.016,-5.825,615,4.577,0.1078,0,f2
1.5,0.017,-5.765,638,4.607,0.1073,0,f2
1.5,0.018,-5.714,658,4.636,0.1067,0,f2
1.5,0.019,-5.661,680,4.663,0.1063,0,f2
1.5,0.02,-5.609,703,4.689,0.1059,0,f2
1.5,0.022,-5.511,746,4.738,0.105,0,f2
1.5,0.024,-5.421,789,4.782,0.1042,0,f2
1.5,0.026,-5.35,825,4.823,0.1035,0,f2
1.5,0.028,-5.298,853,4.862,0.1027,0,f2
1.5,0.03,-5.245,882,4.897,0.102,0,f2
1.5,0.033,-5.173,925,4.948,0.1009,0,f2
1.5,0.035,-5.125,954,4.98,0.1002,0,f2
1.5,0.038,-5.048,1003,5.025,0.0992,0,f2
1.5,0.04,-5.001,1034,5.053,0.0985,0,f2
1.5,0.043,-4.909,1095,5.092,0.0976,0,f2
1.5,0.045,-4.843,1140,5.117,0.097,0,f2
1.5,0.048,-4.765,1197,5.151,0.0963,0,f2
1.5,0.05,-4.724,1228,5.173,0.0959,0,f2
1.5,0.053,-4.66,1278,5.203,0.0954,0,f2
1.5,0.055,-4.597,1328,5.222,0.095,0,f2
1.5,0.058,-4.512,1397,5.249,0.0946,0,f2
1.5,0.06,-4.464,1437,5.265,0.0945,0,f2
1.5,0.063,-4.375,1514,5.287,0.0944,0,f2
1.5,0.064,-4.342,1542,5.293,0.0944,0,f2
1.5,0.065,-4.303,1576,5.299,0.0946,0,f2
1.5,0.066,-4.268,1608,5.305,0.0947,0,f2
1.5,0.067,-4.231,1641,5.31,0.0948,0,f2
1.5,0.068,-4.189,1680,5.315,0.0949,0,f2
1.5,0.069,-4.133,1732,5.319,0.0952,0,f2
1.5,0.07,-4.087,1776,5.322,0.0956,0,f2
1.5,0.071,-4.048,1811,5.324,0.096,0,f2
1.5,0.072,-4.013,1844,5.326,0.0965,0,f2
1.5,0.073,-3.984,1871,5.329,0.0969,0,f2
1.5,0.074,-3.921,1935,5.33,0.0974,0,f2
1.5,0.075,-3.865,1994,5.331,0.0979,0,f2
1.5,0.077,-3.769,2093,5.331,0.0992,0,f2
1.5,0.08,-3.626,2242,5.324,0.1019,0,f2
1.5,0.085,-3.439,2432,5.305,0.1073,0,f2
2,0.005,-7.132,284,4.034,0.1125,0,f2
2,0.006,-6.972,311,4.115,0.1123,0,f2
2,0.007,-6.832,338,4.185,0.1119,0,f2
2,0.008,-6.707,364,4.248,0.1112,0,f2
2,0.009,-6.591,391,4.305,0.1105,0,f2
2,0.01,-6.463,421,4.355,0.11,0,f2
2,0.011,-6.176,495,4.388,0.1111,0,f2
2,0.012,-6.12,513,4.433,0.1101,0,f2
2,0.013,-6.174,502,4.483,0.1082,0,f2
2,0.014,-6.123,519,4.523,0.1073,0,f2
2,0.015,-6.057,541,4.558,0.1066,0,f2
2,0.016,-5.988,564,4.591,0.1061,0,f2
2,0.017,-5.923,587,4.621,0.1055,0,f2
2,0.018,-5.862,610,4.65,0.105,0,f2
2,0.019,-5.809,630,4.678,0.1045,0,f2
2,0.02,-5.755,651,4.704,0.1041,0,f2
2,0.022,-5.664,689,4.753,0.1032,0,f2
2,0.024,-5.568,731,4.798,0.1023,0,f2
2,0.026,-5.481,772,4.839,0.1016,0,f2
2,0.028,-5.411,807,4.878,0.1008,0,f2
2,0.03,-5.354,836,4.913,0.1002,0,f2
2,0.033,-5.283,876,4.964,0.0991,0,f2
2,0.035,-5.237,902,4.995,0.0984,0,f2
2,0.038,-5.17,943,5.04,0.0975,0,f2
2,0.04,-5.133,966,5.068,0.0967,0,f2
2,0.043,-5.069,1007,5.108,0.0958,0,f2
2,0.045,-5.022,1038,5.133,0.0952,0,f2
2,0.048,-4.943,1091,5.169,0.0944,0,f2
2,0.05,-4.874,1138,5.191,0.094,0,f2
2,0.053,-4.796,1194,5.22,0.0935,0,f2
2,0.055,-4.749,1229,5.239,0.0932,0,f2
2,0.058,-4.691,1273,5.267,0.0927,0,f2
2,0.06,-4.641,1312,5.283,0.0925,0,f2
2,0.063,-4.497,1425,5.305,0.0925,0,f2
2,0.064,-4.465,1451,5.311,0.0926,0,f2
2,0.065,-4.424,1484,5.315,0.0928,0,f2
2,0.066,-4.385,1516,5.321,0.093,0,f2
2,0.067,-4.349,1547,5.326,0.0931,0,f2
2,0.068,-4.299,1590,5.33,0.0933,0,f2
2,0.069,-4.247,1636,5.333,0.0936,0,f2
2,0.07,-4.195,1683,5.336,0.094,0,f2
2,0.071,-4.129,1743,5.339,0.0944,0,f2
2,0.072,-4.068,1799,5.339,0.0951,0,f2
2,0.073,-4.024,1839,5.339,0.0958,0,f2
2,0.074,-3.981,1878,5.337,0.0965,0,f2
2,0.075,-3.926,1932,5.339,0.097,0,f2
2,0.077,-3.798,2066,5.338,0.0984,0,f2
2,0.08,-3.644,2225,5.329,0.1013,0,f2
2,0.085,-3.443,2429,5.307,0.1072,0,f2
3,0.006,-7.183,278,4.127,0.1108,0,f2
3,0.007,-7.042,302,4.198,0.1103,0,f2
3,0.008,-6.916,325,4.261,0.1096,0,f2
3,0.009,-6.801,349,4.318,0.1089,0,f2
3,0.01,-6.683,374,4.369,0.1082,0,f2
3,0.011,-6.459,425,4.408,0.1085,0,f2
3,0.012,-6.391,444,4.453,0.1076,0,f2
3,0.013,-6.405,444,4.5,0.1061,0,f2
3,0.014,-6.347,461,4.539,0.1053,0,f2
3,0.015,-6.28,480,4.575,0.1046,0,f2
3,0.016,-6.214,500,4.608,0.104,0,f2
3,0.017,-6.15,520,4.639,0.1034,0,f2
3,0.018,-6.088,541,4.669,0.1028,0,f2
3,0.019,-6.027,562,4.697,0.1023,0,f2
3,0.02,-5.969,582,4.723,0.1018,0,f2
3,0.022,-5.87,619,4.773,0.1008,0,f2
3,0.024,-5.786,653,4.818,0.0999,0,f2
3,0.026,-5.705,687,4.86,0.0991,0,f2
3,0.028,-5.627,721,4.9,0.0983,0,f2
3,0.03,-5.546,759,4.936,0.0976,0,f2
3,0.033,-5.448,807,4.986,0.0966,0,f2
3,0.035,-5.395,834,5.018,0.096,0,f2
3,0.038,-5.326,873,5.062,0.095,0,f2
3,0.04,-5.285,896,5.09,0.0944,0,f2
3,0.043,-5.228,931,5.129,0.0935,0,f2
3,0.045,-5.19,954,5.154,0.093,0,f2
3,0.048,-5.133,990,5.189,0.0922,0,f2
3,0.05,-5.093,1015,5.212,0.0917,0,f2
3,0.053,-5.023,1061,5.243,0.0911,0,f2
3,0.055,-4.966,1099,5.262,0.0907,0,f2
3,0.058,-4.855,1173,5.289,0.0904,0,f2
3,0.06,-4.787,1221,5.304,0.0903,0,f2
3,0.063,-4.698,1284,5.324,0.0904,0,f2
3,0.064,-4.655,1316,5.33,0.0905,0,f2
3,0.065,-4.589,1365,5.335,0.0907,0,f2
3,0.066,-4.519,1419,5.339,0.091,0,f2
3,0.067,-4.466,1460,5.342,0.0913,0,f2
3,0.068,-4.415,1500,5.345,0.0917,0,f2
3,0.069,-4.354,1550,5.347,0.0922,0,f2
3,0.07,-4.285,1608,5.349,0.0927,0,f2
3,0.071,-4.219,1666,5.35,0.0932,0,f2
3,0.072,-4.145,1733,5.351,0.0938,0,f2
3,0.073,-4.068,1803,5.349,0.0946,0,f2
3,0.074,-4.008,1856,5.344,0.0958,0,f2
3,0.075,-3.951,1908,5.341,0.0967,0,f2
3,0.077,-3.818,2049,5.343,0.0978,0,f2
3,0.08,-3.653,2217,5.332,0.101,0,f2
3,0.085,-3.444,2428,5.307,0.1071,0,f2
4,0.007,-7.192,278,4.206,0.1092,0,f2
4,0.008,-7.065,300,4.27,0.1085,0,f2
4,0.009,-6.951,322,4.327,0.1077,0,f2
4,0.01,-6.835,345,4.379,0.107,0,f2
4,0.011,-6.646,385,4.421,0.1069,0,f2
4,0.012,-6.572,403,4.465,0.1061,0,f2
4,0.013,-6.566,407,4.511,0.1048,0,f2
4,0.014,-6.505,423,4.55,0.104,0,f2
4,0.015,-6.438,441,4.585,0.1033,0,f2
4,0.016,-6.372,460,4.619,0.1027,0,f2
4,0.017,-6.31,478,4.65,0.102,0,f2
4,0.018,-6.245,497,4.68,0.1015,0,f2
4,0.019,-6.191,515,4.709,0.1009,0,f2
4,0.02,-6.124,536,4.735,0.1004,0,f2
4,0.022,-6.017,573,4.785,0.0994,0,f2
4,0.024,-5.924,608,4.831,0.0985,0,f2
4,0.026,-5.842,640,4.874,0.0976,0,f2
4,0.028,-5.77,670,4.913,0.0968,0,f2
4,0.03,-5.691,703,4.95,0.096,0,f2
4,0.033,-5.593,749,5.001,0.0949,0,f2
4,0.035,-5.529,780,5.033,0.0943,0,f2
4,0.038,-5.442,823,5.077,0.0934,0,f2
4,0.04,-5.398,847,5.105,0.0927,0,f2
4,0.043,-5.336,882,5.144,0.0919,0,f2
4,0.045,-5.298,904,5.169,0.0914,0,f2
4,0.048,-5.243,937,5.204,0.0906,0,f2
4,0.05,-5.205,960,5.226,0.0902,0,f2
4,0.053,-5.143,998,5.257,0.0896,0,f2
4,0.055,-5.093,1029,5.276,0.0893,0,f2
4,0.058,-5.023,1074,5.303,0.0889,0,f2
4,0.06,-4.937,1129,5.318,0.0888,0,f2
4,0.063,-4.779,1234,5.336,0.0892,0,f2
4,0.064,-4.738,1262,5.341,0.0894,0,f2
4,0.065,-4.682,1301,5.345,0.0897,0,f2
4,0.066,-4.616,1349,5.349,0.09,0,f2
4,0.067,-4.537,1409,5.352,0.0903,0,f2
4,0.068,-4.469,1461,5.353,0.0909,0,f2
4,0.069,-4.403,1512,5.353,0.0915,0,f2
4,0.07,-4.327,1575,5.354,0.0921,0,f2
4,0.071,-4.249,1641,5.354,0.0928,0,f2
4,0.072,-4.174,1708,5.354,0.0934,0,f2
4,0.073,-4.091,1784,5.353,0.0942,0,f2
4,0.074,-4.017,1848,5.346,0.0956,0,f2
4,0.075,-3.953,1906,5.342,0.0967,0,f2
4,0.077,-3.822,2045,5.344,0.0977,0,f2
4,0.08,-3.654,2216,5.332,0.101,0,f2
4,0.085,-3.445,2427,5.307,0.1071,0,f2
6,0.009,-7.154,288,4.338,0.1064,0,f2
6,0.01,-7.047,307,4.391,0.1055,0,f2
6,0.011,-6.887,338,4.435,0.1052,0,f2
6,0.012,-6.819,353,4.481,0.1043,0,f2
6,0.013,-6.781,362,4.524,0.1032,0,f2
6,0.014,-6.717,377,4.563,0.1025,0,f2
6,0.015,-6.65,394,4.599,0.1017,0,f2
6,0.016,-6.585,410,4.632,0.1011,0,f2
6,0.017,-6.523,426,4.664,0.1004,0,f2
6,0.018,-6.461,443,4.694,0.0998,0,f2
6,0.019,-6.405,459,4.723,0.0992,0,f2
6,0.02,-6.352,475,4.751,0.0986,0,f2
6,0.022,-6.245,508,4.802,0.0975,0,f2
6,0.024,-6.144,541,4.849,0.0965,0,f2
6,0.026,-6.052,573,4.892,0.0956,0,f2
6,0.028,-5.965,605,4.931,0.0948,0,f2
6,0.03,-5.893,633,4.969,0.0939,0,f2
6,0.033,-5.796,674,5.021,0.0928,0,f2
6,0.035,-5.735,700,5.053,0.0921,0,f2
6,0.038,-5.646,741,5.098,0.0911,0,f2
6,0.04,-5.583,771,5.126,0.0905,0,f2
6,0.043,-5.504,811,5.165,0.0897,0,f2
6,0.045,-5.457,835,5.19,0.0892,0,f2
6,0.048,-5.394,870,5.225,0.0885,0,f2
6,0.05,-5.355,891,5.247,0.088,0,f2
6,0.053,-5.293,927,5.278,0.0875,0,f2
6,0.055,-5.246,953,5.296,0.0873,0,f2
6,0.058,-5.166,999,5.321,0.0871,0,f2
6,0.06,-5.099,1038,5.334,0.0872,0,f2
6,0.063,-4.927,1143,5.351,0.0877,0,f2
6,0.064,-4.845,1196,5.355,0.088,0,f2
6,0.065,-4.774,1242,5.357,0.0885,0,f2
6,0.066,-4.709,1286,5.358,0.089,0,f2
6,0.067,-4.628,1344,5.36,0.0895,0,f2
6,0.068,-4.525,1421,5.361,0.0901,0,f2
6,0.069,-4.438,1487,5.358,0.091,0,f2
6,0.07,-4.352,1555,5.357,0.0918,0,f2
6,0.071,-4.265,1628,5.356,0.0925,0,f2
6,0.072,-4.183,1701,5.355,0.0933,0,f2
6,0.073,-4.102,1775,5.355,0.094,0,f2
6,0.074,-4.024,1842,5.348,0.0954,0,f2
6,0.075,-3.953,1906,5.342,0.0967,0,f2
6,0.077,-3.824,2043,5.344,0.0977,0,f2
6,0.08,-3.655,2215,5.332,0.101,0,f2
6,0.085,-3.445,2427,5.308,0.1071,0,f2
8,0.01,-7.201,283,4.399,0.1046,0,f2
8,0.011,-7.059,307,4.445,0.104,0,f2
8,0.012,-6.984,322,4.49,0.1032,0,f2
8,0.013,-6.941,332,4.533,0.1022,0,f2
8,0.014,-6.875,346,4.572,0.1014,0,f2
8,0.015,-6.808,361,4.608,0.1007,0,f2
8,0.016,-6.743,376,4.642,0.1,0,f2
8,0.017,-6.681,391,4.674,0.0993,0,f2
8,0.018,-6.613,408,4.704,0.0987,0,f2
8,0.019,-6.564,421,4.733,0.0981,0,f2
8,0.02,-6.502,438,4.761,0.0975,0,f2
8,0.022,-6.396,468,4.812,0.0963,0,f2
8,0.024,-6.297,498,4.86,0.0953,0,f2
8,0.026,-6.204,528,4.903,0.0943,0,f2
8,0.028,-6.116,558,4.943,0.0935,0,f2
8,0.03,-6.037,587,4.981,0.0926,0,f2
8,0.033,-5.929,629,5.034,0.0914,0,f2
8,0.035,-5.867,654,5.066,0.0907,0,f2
8,0.038,-5.78,691,5.111,0.0897,0,f2
8,0.04,-5.736,712,5.14,0.089,0,f2
8,0.043,-5.654,750,5.181,0.0882,0,f2
8,0.045,-5.597,777,5.206,0.0876,0,f2
8,0.048,-5.519,816,5.241,0.0869,0,f2
8,0.05,-5.471,841,5.262,0.0865,0,f2
8,0.053,-5.402,878,5.293,0.086,0,f2
8,0.055,-5.351,905,5.311,0.0858,0,f2
8,0.058,-5.261,953,5.334,0.0858,0,f2
8,0.06,-5.188,993,5.346,0.0861,0,f2
8,0.063,-5.033,1080,5.359,0.0868,0,f2
8,0.064,-4.949,1132,5.363,0.0872,0,f2
8,0.065,-4.834,1205,5.364,0.0877,0,f2
8,0.066,-4.744,1264,5.363,0.0885,0,f2
8,0.067,-4.661,1321,5.363,0.0892,0,f2
8,0.068,-4.557,1398,5.364,0.0897,0,f2
8,0.069,-4.453,1476,5.36,0.0908,0,f2
8,0.07,-4.359,1550,5.358,0.0917,0,f2
8,0.071,-4.269,1625,5.357,0.0925,0,f2
8,0.072,-4.184,1700,5.355,0.0933,0,f2
8,0.073,-4.104,1773,5.355,0.094,0,f2
8,0.074,-4.026,1841,5.348,0.0953,0,f2
8,0.075,-3.954,1905,5.342,0.0967,0,f2
8,0.077,-3.824,2043,5.344,0.0977,0,f2
8,0.08,-3.655,2215,5.332,0.101,0,f2
8,0.085,-3.445,2427,5.308,0.1071,0,f2
10,0.011,-7.193,286,4.452,0.1032,0,f2
10,0.012,-7.114,300,4.497,0.1024,0,f2
10,0.013,-7.063,311,4.539,0.1014,0,f2
10,0.014,-6.996,324,4.578,0.1007,0,f2
10,0.015,-6.928,338,4.614,0.0999,0,f2
10,0.016,-6.864,352,4.648,0.0992,0,f2
10,0.017,-6.801,366,4.681,0.0986,0,f2
10,0.018,-6.742,381,4.711,0.0979,0,f2
10,0.019,-6.684,395,4.74,0.0973,0,f2
10,0.02,-6.628,409,4.768,0.0966,0,f2
10,0.022,-6.522,437,4.82,0.0955,0,f2
10,0.024,-6.423,466,4.868,0.0944,0,f2
10,0.026,-6.333,493,4.912,0.0934,0,f2
10,0.028,-6.248,520,4.953,0.0924,0,f2
10,0.03,-6.165,548,4.991,0.0916,0,f2
10,0.033,-6.045,592,5.044,0.0904,0,f2
10,0.035,-5.974,619,5.077,0.0896,0,f2
10,0.038,-5.887,654,5.122,0.0886,0,f2
10,0.04,-5.838,675,5.151,0.088,0,f2
10,0.043,-5.769,706,5.191,0.0871,0,f2
10,0.045,-5.719,729,5.217,0.0865,0,f2
10,0.048,-5.635,769,5.252,0.0858,0,f2
10,0.05,-5.578,796,5.274,0.0853,0,f2
10,0.053,-5.496,837,5.304,0.0849,0,f2
10,0.055,-5.438,866,5.322,0.0847,0,f2
10,0.058,-5.337,918,5.345,0.0847,0,f2
10,0.06,-5.254,961,5.356,0.0851,0,f2
10,0.063,-5.083,1053,5.365,0.0863,0,f2
10,0.064,-5.005,1099,5.367,0.0867,0,f2
10,0.065,-4.889,1172,5.37,0.0872,0,f2
10,0.066,-4.77,1247,5.367,0.0881,0,f2
10,0.067,-4.672,1313,5.364,0.0891,0,f2
10,0.068,-4.57,1389,5.366,0.0896,0,f2
10,0.069,-4.459,1471,5.361,0.0907,0,f2
10,0.07,-4.361,1548,5.358,0.0917,0,f2
10,0.071,-4.271,1624,5.357,0.0925,0,f2
10,0.072,-4.185,1699,5.355,0.0933,0,f2
10,0.073,-4.105,1772,5.355,0.0939,0,f2
10,0.074,-4.026,1841,5.348,0.0953,0,f2
10,0.075,-3.954,1905,5.342,0.0967,0,f2
10,0.077,-3.824,2043,5.344,0.0977,0,f2
10,0.08,-3.655,2215,5.332,0.1009,0,f2
10,0.085,-3.446,2426,5.308,0.1071,0,f2